position_lat_gc_deg,position_long_gc_deg,position_h_sl_meters,attitude_roll_rad,attitude_pitch_rad,attitude_psi_rad,aero_alpha_rad,aero_beta_rad,velocities_p_rad_sec,velocities_q_rad_sec,velocities_r_rad_sec,fcs_aileron_cmd_norm,fcs_elevator_cmd_norm,fcs_throttle_cmd_norm,fcs_effective_aileron_pos,fcs_elevator_pos_rad,fcs_throttle_pos_norm,fcs_effective_aileron_pos_norm,fcs_elevator_pos_norm,reward_total,reward_roll,reward_pitch,reward_act_var,velocities_vt_mps,velocities_vt_kph,atmosphere_total_wind_north_mps,atmosphere_total_wind_east_mps,atmosphere_total_wind_down_mps,atmosphere_total_wind_north_kph,atmosphere_total_wind_east_kph,atmosphere_total_wind_down_kph,atmosphere_turb_north_mps,atmosphere_turb_east_mps,atmosphere_turb_down_mps,atmosphere_turb_north_kph,atmosphere_turb_east_kph,atmosphere_turb_down_kph,target_roll_rad,target_pitch_rad,error_roll_err,error_pitch_err,error_roll_integ_err,error_pitch_integ_err
-9.997242913826584e-05,0.00019119054132840798,581.7057534421206,1.031720219016386,-0.23341182101597677,4.762842799214018,0.35347365730310704,0.05332191160220876,0.3427422132401629,-1.161058255576602,0.41997054991877647,0.03627524524927139,-1.0,0.6114716913672608,0.02396629218278036,-0.5234999999999999,0.1969739441242742,0.04578088106687383,-0.9999999605999997,-0.3426893982005885,0.0217542819453045,0.32093511625528404,nan,16.39853235626815,59.03522650612046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.07178913041950485,0.7221040115743891,0.27548593085329515,3.268791517565208
-0.00010030336992616028,0.00018990694002497997,581.6342957955032,1.0370495766246073,-0.2429552093304117,4.754781785714549,0.3423463970378658,0.05508992943598369,0.32349939733095157,-1.17822894796334,0.4292814140815119,0.030610516667366028,-1.0,0.6269501172330826,0.02036376112425301,-0.5234999999999999,0.21757086901090336,0.03889925562926614,-0.9999999605999997,-0.3485458609690913,0.023369238796280615,0.3251766221728107,nan,16.395234914868805,59.02335561452653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.07711848802772603,0.731647399888824,0.27471474597301787,3.2761079915640963
-0.00010063189459789428,0.00018862576562760444,581.5621839078426,1.0423046569449337,-0.2526242576421151,4.746545503304581,0.33126610959824754,0.056640601966133436,0.3034422054287315,-1.183208480892191,0.4395031622789289,0.025813333690166473,-1.0,0.6338622074155208,0.0172053206340392,-0.5234999999999999,0.23770917600180086,0.032865940699426104,-0.9999999605999997,-0.3544356643562099,0.024961687378197706,0.3294739769780122,nan,16.396666328059457,59.02850874653237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.08237356834805243,0.7413164482005274,0.27389101028953733,3.2835211560461017
-0.00010095838566220599,0.0001873468101438754,581.4893866343737,1.047452868073984,-0.2623650428924351,4.738245191368502,0.3186277238773731,0.05795920972458,0.2829137944776809,-1.176517538150285,0.45034499285609775,0.021878443658351898,-1.0,0.6322571326660698,0.014500366650865654,-0.5234999999999999,0.25699456595492254,0.02769888458366993,-0.9999999605999997,-0.3603249662237411,0.026521751356697827,0.3338032148670433,nan,16.402725655013654,59.05032251202334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.08752177947710282,0.7510572334508474,0.2730157924947663,3.2910317283806103
-0.0001012791822838725,0.00018606790282312905,581.4160790018857,1.0524625641102536,-0.2721256837993729,4.729988034149164,0.30449177506995506,0.05903893845800558,0.26224205004487394,-1.1567879374709116,0.4615248268729623,0.018786005675792694,-1.0,0.6222999274085587,0.012249469202800404,-0.5234999999999999,0.27505719834918557,0.023399176160785705,-0.9999999605999997,-0.36618111855700725,0.028039841064658295,0.33814127749234896,nan,16.413876271283804,59.09046507739991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.09253147551337237,0.7608178743577851,0.2720904777396326,3.2986399071241883
-0.00010159328499463592,0.00018478812042627572,581.3422910469264,1.0572983262588984,-0.2818469178960347,4.721894298213071,0.28896223449894526,0.059876483867681775,0.24161390943672026,-1.122714658432095,0.47291887405248617,0.01660095900297165,-1.0,0.6031381796428739,0.010451796541688728,-0.5234999999999999,0.2915285083577968,0.019965226609146024,-0.9999999605999997,-0.37196704951369886,0.029505223533944594,0.3424618259797543,nan,16.43032339898254,59.14967524865031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.09736723766201716,0.7705391084544471,0.2711168053630124,3.3063452982087327
-0.00010189881571921173,0.00018350616446715618,581.2680977683247,1.0619188886762934,-0.2914639202440847,4.714097961504883,0.2720368491157108,0.060470813335615485,0.22113282703420686,-1.073109650407394,0.48449769125374786,0.015419849194586277,-1.0,0.574383418769024,0.009120367623503775,-0.5234999999999999,0.3060276444967311,0.017421904993622332,-0.9999999605999997,-0.37764144320901244,0.030905393963458216,0.34673604924555423,nan,16.4522229484697,59.22851430791908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.1019878000794121,0.780156110802497,0.2700969273622183,3.314146859316758
-0.00010219353450906509,0.00018222059321714714,581.1935897389949,1.066275973213048,-0.30090777117492296,4.706746450292173,0.2537129628897902,0.06082337775828577,0.20087663478885423,-1.0067789719487492,0.496262242303829,0.015355446375906467,-1.0,0.5357353748267218,0.008290187436149319,-0.5234999999999999,0.31817553485288436,0.015836078528206177,-0.9999999605999997,-0.3831590389368864,0.03222572261095963,0.3509333163259268,nan,16.47707467643959,59.31798130154366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.10634488461616676,0.7895999617333352,0.26903347851605663,3.322042858934091
-0.00010247491884488503,0.00018093032799575547,581.1188880963922,1.0703136243199478,-0.31010567166372016,4.700001075180337,0.2336734646279154,0.060935932802149526,0.18095840680705344,-0.9225447079874104,0.5081782288610571,0.01651691645383835,-1.0,0.4916838967128865,0.0080133122331498,-0.5234999999999999,0.32771378367809995,0.015307186088682517,-0.9999999605999997,-0.38847052534813964,0.03344925324941411,0.3550212720987255,nan,16.50448766067021,59.41666889736652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.11038253572306655,0.7987978622221324,0.26792965315882594,3.3300308375563126
-0.00010273947537135493,0.00017963371780243645,581.0441527394593,1.0739684663668978,-0.318980570498736,4.69403683363421,0.21197040353698324,0.06081317364700319,0.16152051606206017,-0.8188760201770944,0.5201830674742107,0.018997900187969208,-1.0,0.4429234299040903,0.008348332895454646,-0.5234999999999999,0.3345230460990945,0.015947149124222217,-0.9999999605999997,-0.3935224527233841,0.03455678114242926,0.3589656715809548,nan,16.53473378471819,59.525555884647545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.11403737777001655,0.8076727610571484,0.2667892793811258,3.338107565166884
-0.00010298406115361206,0.0001783294184840416,580.9695275013954,1.0771690104961518,-0.3274489428056884,4.689045541097405,0.1893282951331037,0.0604643061735932,0.1427062192928041,-0.6943125509701457,0.5322196286595522,0.022889427840709686,-1.0,0.38895438037893026,0.009351626764316601,-0.5234999999999999,0.33849455141823676,0.017863660737082152,-0.9999999605999997,-0.3982560356060459,0.035526642999778944,0.36272939260626696,nan,16.56753417024023,59.64363829267729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.11723792189927051,0.8161411333641007,0.2656169001621331,3.3462689765005247
-0.00010320670244890548,0.00017701680738752888,580.8951049433202,1.0798360101997524,-0.33542072618398766,4.685235087171954,0.17124236181932906,0.059916026276919,0.1246590522998397,-0.5482467723341494,0.5442369851505888,0.02825353294610977,-1.0,0.3302695380713816,0.011072735574107791,-0.5234999999999999,0.33952466887223287,0.021151356519277954,-0.9999999605999997,-0.4026072321692094,0.03633482472814277,0.36627240744106665,nan,16.601523909409217,59.766002410827056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.11990492160287114,0.8241129167424,0.26441785094610437,3.3545101056679485
-0.00010341735233136074,0.00017570019318383453,580.8203917007714,1.0818856179298584,-0.34280269493973364,4.6828211114398215,0.15561092261419074,0.059173252425010835,0.10753830494583061,-0.3864796868285467,0.5561698683930321,0.03502427786588669,-1.0,0.2693214765856704,0.013543965686760515,-0.5234999999999999,0.3375866609920521,0.025871948716577397,-0.9999999605999997,-0.40650920042331046,0.03695591797969004,0.3695532824436204,nan,16.637355471234724,59.89499714782425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.12195452933297712,0.8314948854981459,0.2631983056527746,3.36282505452293
-0.00010361174574132515,0.00017437767686336652,580.7455890764147,1.0832511691257365,-0.3495273734581816,4.681965909863409,0.14248111891068885,0.05825287699098317,0.09180747419707734,-0.21220158183503557,0.5675871347738558,0.04291587322950363,-1.0,0.20492911093924981,0.016752553592938996,-0.5234999999999999,0.33268610649304764,0.03200105622328249,-0.9999999605999997,-0.40991174982419987,0.03736972137238038,0.3725420284518195,nan,16.67436662205997,60.02823844190784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.12332008052885524,0.8382195640165939,0.26196510484748603,3.371207250163096
-0.00010379200651957214,0.00017305026428034037,580.6705899649144,1.0838814574369002,-0.355536204805268,4.682799410882812,0.1317894853209321,0.057173030626802165,0.07789922688421759,-0.02856952758636707,0.5780756815307996,0.0516522154211998,-1.0,0.13828022545554725,0.020618659915862585,-0.5234999999999999,0.32482847535667453,0.03938616829701506,-0.9999999605999997,-0.41277333799194443,0.03756071783030878,0.37521262016163565,nan,16.712087754688177,60.164035692563765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.12395036884001898,0.8442283953636802,0.26072560115908583,3.3796495341167327
-0.00010395878129661742,0.0001717182986865108,580.5953598514349,1.083742404833671,-0.36077859713532107,4.685418280231379,0.12345114409844203,0.05595429846418845,0.06610936335130006,0.16141671538223973,0.5873562412221404,0.06096963584423065,-1.0,0.0702175644350203,0.02501096311605761,-0.5234999999999999,0.3140684958244116,0.04777643195917032,-0.9999999605999997,-0.415061152986141,0.03751858067781508,0.3775425723083259,nan,16.75004727116877,60.300691132502465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.12381131623678976,0.8494707876937333,0.25948748799671795,3.38814424199367
-0.00010411254239657569,0.0001703820907950296,580.5198747117341,1.0828167797044115,-0.36521172342254427,4.689886939987282,0.1175102062797079,0.05461857169407943,0.05654567562761245,0.354923665602291,0.5953397077308146,0.07065935432910919,-1.0,0.001589153333167892,0.029783271643672556,-0.5234999999999999,0.30049946475415223,0.056892589245867535,-0.9999999605999997,-0.416750938872606,0.0372380882144031,0.3795128506582029,nan,16.787767049450906,60.43648350747041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.12288569110753023,0.8539039139809566,0.2582586310856426,3.3966832811334795
-0.00010425392683492071,0.00016904203354818642,580.4441039222271,1.081102891312176,-0.3688011147535876,4.696239196292479,0.1137475936470446,0.05318656818121523,0.04914925443332512,0.5491136954666174,0.6021048636323567,0.0805845782160759,-1.0,0.0,0.03480526438885656,-0.5234999999999999,0.28587971411573426,0.06648569821877583,-0.9999999605999997,-0.4178268637897661,0.036718728095543884,0.3811081356942222,nan,16.824817900164046,60.56986772238515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599310885968813,0.4886921905584123,-0.12117180271529482,0.857493305312,0.25704691305848965,3.4052582141865995
